CASE Number,Accident Date,Accident Time,Day of Week,Nearest Street,At Intersection,Precinct,Zone ID,Number of Vehicles Involved,Location 1
2017016391.0,05/05/2017,1615,FRI,LONDON BRIDGE RD,00.25 Miles From,1.0,124.0,2,"2300 DAM NECK RD
VIRGINIA BEACH, VA
(36.784861, -76.050607)"
2017016684.0,05/07/2017,1853,SUN,1700 WILDWOOD DR,Yes,2.0,223.0,2,"900 FIRST COLONIAL RD
VIRGINIA BEACH, VA
(36.855375, -76.024893)"
2017016386.0,05/05/2017,1606,FRI,LYNNHAVEN RD S,Yes,1.0,129.0,2,"300 LYNNHAVEN PW
VIRGINIA BEACH, VA
(36.838659, -76.064716)"
2017016514.0,05/06/2017,1237,SAT,SHELL RD,500 Feet From,3.0,331.0,2,"5200 NORTHAMPTON
VIRGINIA BEACH, VA
(36.891761, -76.171756)"
2017016611.0,05/07/2017,123,SUN,ISLAND LA,100 Feet From,2.0,221.0,1,"2989 ADAM KEELING RD
VIRGINIA BEACH, VA
(36.902502, -76.07445)"
2017039175.0,10/02/2017,1339,MON,GOOSE CREEK RD,Yes,3.0,327.0,2,"LYNBROOK LD
VIRGINIA BEACH, VA
"
2017016641.0,05/07/2017,1256,SUN,SOUTHMOORE DR,Yes,3.0,327.0,2,"5300 WESLEYAN DR
VIRGINIA BEACH, VA
(36.870093, -76.158981)"
2016015813.0,04/23/2016,2023,SAT,PRINCESS ANNE RD,,4.0,422.0,2,"KEMPSVILLE RD
VIRGINIA BEACH, VA
"
2017016530.0,05/06/2017,1445,SAT,LOS COLONIS DR,Yes,1.0,122.0,1,"CAMINO REAL SOUTH
VIRGINIA BEACH, VA
"
2017016210.0,05/04/2017,745,THU,SOUTHMOOR DR,Yes,3.0,327.0,2,"5300 WESLEYAN DR
VIRGINIA BEACH, VA
(36.870093, -76.158981)"
2017016536.0,05/06/2017,1602,SAT,3001 WEST NECK RD,300 Feet From,1.0,121.0,2,"2605 INDIAN RIVER RD
VIRGINIA BEACH, VA
(36.722811, -76.058162)"
2016016113.0,04/25/2016,1257,MON,INVESTORS PL,Yes,4.0,427.0,2,"INDEPENDENCE BL S
VIRGINIA BEACH, VA
"
2017016374.0,05/05/2017,1510,FRI,ELBOW RD,Yes,1.0,125.0,2,"SALEM RD
VIRGINIA BEACH, VA
"
2017040032.0,10/08/2017,1241,SUN,32ND ST,Yes,2.0,226.0,2,"3199 ARCTIC AV
VIRGINIA BEACH, VA
(36.859757, -75.981465)"
2016015929.0,04/24/2016,900,SUN,KENTUCKY AV S,Yes,3.0,322.0,2,"BONNEY RD
VIRGINIA BEACH, VA
"
2017039640.0,10/05/2017,1716,THU,FOREST GLEN RD,Yes,4.0,427.0,3,"650 ROSEMONT RD S
VIRGINIA BEACH, VA
(36.818435, -76.097761)"
2017039874.0,10/07/2017,1212,SAT,CORBETT RD,Yes,1.0,122.0,2,"3520 SANDPIPER RD
VIRGINIA BEACH, VA
(36.704281, -75.929576)"
2017040034.0,10/08/2017,1309,SUN,2800 SABRE ST,300 Feet From,1.0,127.0,3,"600 LYNNHAVEN PW
VIRGINIA BEACH, VA
(36.826001, -76.067071)"
2017040042.0,10/08/2017,1456,SUN,WHITEHURST LANDING RD,Yes,4.0,422.0,2,"5499 OLD PROVIDENCE RD
VIRGINIA BEACH, VA
(36.813616, -76.181082)"
2017039587.0,10/05/2017,1203,THU,INDIAN RIVER RD,Yes,4.0,420.0,2,"MILITARY HY S
VIRGINIA BEACH, VA
"
2017016516.0,05/06/2017,1255,SAT,INDEPENDENCE,5 Feet From,3.0,324.0,2,"4699 BONNEY RD
VIRGINIA BEACH, VA
(36.837068, -76.13622)"
2017016231.0,04/28/2017,1423,FRI,VIRGINIA BEACH BL,50 Feet From,3.0,324.0,2,"CONSTITUTION DR
VIRGINIA BEACH, VA
"
2017016694.0,05/07/2017,2030,SUN,OVERMAN AV,Yes,3.0,328.0,2,"899 HUNTING HILL LA
VIRGINIA BEACH, VA
(36.867756, -76.140298)"
2017016661.0,05/07/2017,1535,SUN,BONNEY RD,100 Feet From,3.0,324.0,2,"INDEPENDENCE BL S
VIRGINIA BEACH, VA
"
2017016372.0,05/05/2017,1358,FRI,ROSEMONT RD N,Yes,3.0,322.0,2,"3699 MALIBU PALMS DR
VIRGINIA BEACH, VA
(36.841948, -76.09848)"
2017015980.0,05/02/2017,1550,TUE,MORAINE CT,Yes,3.0,328.0,2,"PEMBROKE BL
VIRGINIA BEACH, VA
"
2017013645.0,04/17/2017,1538,MON,PEMBROKE BL,Yes,3.0,328.0,1,"INDEPENDENCE BL
VIRGINIA BEACH, VA
"
2017016146.0,05/03/2017,1618,WED,BAKER,100 Feet From,3.0,331.0,2,"5728 WARD
VIRGINIA BEACH, VA
(36.891445, -76.183844)"
2017016421.0,05/05/2017,2130,FRI,KING RICHARD DR,Yes,3.0,321.0,1,"3339 VIRGINIA BEACH BL
VIRGINIA BEACH, VA
(36.841682, -76.088374)"
2017014850.0,04/25/2017,1256,TUE,DORSET AV,Yes,3.0,323.0,2,"5012 VIRGINIA BEACH BL
VIRGINIA BEACH, VA
(36.844002, -76.151744)"
2017016139.0,05/03/2017,1609,WED,EWELL RD,Yes,3.0,329.0,2,"1398 INDEPENDENCE BL
VIRGINIA BEACH, VA
(36.884127, -76.134411)"
2017016207.0,05/04/2017,731,THU,INDEPENDENCE BL,151 Feet From,3.0,329.0,2,"PLEASURE HOUSE RD
VIRGINIA BEACH, VA
"
2017015676.0,05/01/2017,1533,MON,SHELL RD,Yes,3.0,331.0,1,"5333 NORTHAMPTON BL
VIRGINIA BEACH, VA
(36.892823, -76.164472)"
2017016261.0,05/04/2017,1530,THU,NORWICH AV,Yes,3.0,331.0,2,"5848 NORTHAMPTON BL
VIRGINIA BEACH, VA
(36.880392, -76.188173)"
2017037999.0,09/24/2017,549,SUN,NEWTOWN RD,Yes,3.0,325.0,2,"5600 VIRGINIA BEACH BL
VIRGINIA BEACH, VA
(36.85362, -76.17574)"
2017039918.0,10/07/2017,1715,SAT,1500 DRAKESMILE RD,Yes,1.0,124.0,2,"1400 LONDON BRIDGE RD
VIRGINIA BEACH, VA
(36.792247, -76.067241)"
2017047681.0,12/02/2017,2330,SAT,CENTERVILLE TP,Yes,4.0,421.0,2,"1800 KEMPSVILLE RD
VIRGINIA BEACH, VA
(36.782712, -76.189413)"
2017046916.0,11/27/2017,2200,MON,SALEM RD,00.25 Miles From,4.0,425.0,1,"4700 FERRELL PW
VIRGINIA BEACH, VA
(36.796273, -76.124074)"
2017046905.0,11/27/2017,2053,MON,SANDBRIDGE RD,300 Feet From,1.0,122.0,1,"1925 FISHER AR
VIRGINIA BEACH, VA
(36.748296, -76.006768)"
2017047802.0,12/03/2017,1842,SUN,5201 PROVIDENCE RD,Yes,4.0,422.0,2,"898 KEMPSVILLE RD
VIRGINIA BEACH, VA
(36.814066, -76.164974)"
2017047699.0,12/03/2017,200,SUN,DAM NECK RD,.50 Miles From,1.0,124.0,1,"3147 HOLLAND RD
VIRGINIA BEACH, VA
(36.7889, -76.079798)"
2017044167.0,11/07/2017,5,TUE,HOLLAND RD,Yes,1.0,121.0,1,"2300 PRINCESS ANNE RD
VIRGINIA BEACH, VA
(36.75406, -76.032016)"
2017044717.0,11/10/2017,1651,FRI,STOWE RD N,.25 Miles From,1.0,121.0,1,"1100 PRINCESS ANNE RD
VIRGINIA BEACH, VA
(36.654121, -76.032436)"
2017047751.0,12/03/2017,1224,SUN,600 FIRST COLONIAL RD,Yes,2.0,223.0,2,"1600 LASKIN RD
VIRGINIA BEACH, VA
(36.851447, -76.017234)"
2017047091.0,11/29/2017,950,WED,2400 STRAWBRIDGE RD,Yes,1.0,124.0,2,"2402 LONDON BRIDGE RD
VIRGINIA BEACH, VA
(36.772264, -76.021723)"
2017046141.0,11/21/2017,1653,TUE,I-64 RAMP,25 Feet From,4.0,422.0,5,"5800 INDIAN RIVER RD
VIRGINIA BEACH, VA
(36.809236, -76.199042)"
2017016451.0,05/06/2017,20,SAT,WALPOLE ST,Yes,4.0,424.0,1,"4001 ELBOW RD
VIRGINIA BEACH, VA
(36.768186, -76.123954)"
2017016768.0,05/08/2017,1220,MON,,Feet From,2.0,224.0,2,"1644 VIRGINIA BEACH BL
VIRGINIA BEACH, VA
(36.842458, -76.019766)"
2017016352.0,05/05/2017,1210,FRI,900 LORD DUNMORE DR,100 Feet From,4.0,422.0,3,"5200 PROVIDENCE RD
VIRGINIA BEACH, VA
(36.813402, -76.165751)"
2016013426.0,04/08/2016,1300,FRI,SOUTHALL DR,Yes,2.0,223.0,2,"FIRST COLONIAL RD
VIRGINIA BEACH, VA
"
2017016512.0,05/06/2017,1202,SAT,REPUBLIC RD,Yes,2.0,222.0,1,"FIRST COLONIAL RD
VIRGINIA BEACH, VA
"
2017016167.0,05/03/2017,1905,WED,BONNEY RD,Yes,3.0,322.0,2,"ROSEMONT RD S
VIRGINIA BEACH, VA
"
2016016428.0,04/27/2016,1441,WED,PLAZA TL S,Yes,4.0,427.0,2,"HOLLAND RD
VIRGINIA BEACH, VA
"
2017016559.0,05/07/2017,1927,SUN,NORTH WEST MALL DR,200 Feet From,1.0,127.0,2,"1001 LYNNHAVEN MALL LO
VIRGINIA BEACH, VA
(36.815784, -76.073732)"
2017016469.0,05/06/2017,204,SAT,NORFOLK ACADEMY,Yes,3.0,326.0,1,"5900 WESLEYAN DR
VIRGINIA BEACH, VA
(36.872487, -76.185498)"
2017016730.0,05/08/2017,740,MON,CLUBHOUSE RD S,200 Feet From,1.0,126.0,1,"3228 BOW CREEK BL
VIRGINIA BEACH, VA
(36.815046, -76.084003)"
2017016733.0,05/08/2017,825,MON,ASPEN CT,500 Feet From,4.0,422.0,2,"800 STRICKLAND BL
VIRGINIA BEACH, VA
(36.805497, -76.191386)"
2017016528.0,05/06/2017,1438,SAT,1799 DAHLIA DR,999 Feet From,4.0,426.0,2,"1898 INDEPENDENCE BL S
VIRGINIA BEACH, VA
(36.900916, -76.144945)"
2017012783.0,04/11/2017,1342,TUE,PACIFIC AV,40 Feet From,2.0,227.0,2,"299 21ST ST
VIRGINIA BEACH, VA
(36.849048, -75.976517)"
2017016618.0,05/07/2017,610,SUN,RIVER OAK DR,90 Feet From,1.0,125.0,1,"3756 INDIAN RIVER RD
VIRGINIA BEACH, VA
(36.74714, -76.119648)"
2017016354.0,05/05/2017,1220,FRI,PLAZA TL S,200 Feet From,4.0,427.0,3,"300 ROSEMONT RD S
VIRGINIA BEACH, VA
(36.830376, -76.095255)"
2017015827.0,05/01/2017,1508,MON,1249 THOMPKINS LA,Yes,4.0,422.0,2,"5486 INDIAN RIVER RD
VIRGINIA BEACH, VA
(36.800752, -76.181355)"
2017016430.0,05/05/2017,2222,FRI,COUNTY PL,500 Feet From,1.0,122.0,1,"2977 SEABOARD RD
VIRGINIA BEACH, VA
(36.731039, -76.024772)"
2017015874.0,05/01/2017,1941,MON,HOLLAND RD,100 Feet From,4.0,427.0,3,"INDEPENDENCE BL S
VIRGINIA BEACH, VA
"
2017016364.0,05/05/2017,1326,FRI,INDIAN RIVER RD,00.25 Miles From,1.0,125.0,1,"4369 ELBOW RD
VIRGINIA BEACH, VA
(36.758357, -76.141301)"
2017016781.0,05/08/2017,1416,MON,ORIOLE DR,Yes,2.0,226.0,2,"LASKIN RD
VIRGINIA BEACH, VA
"
2017015861.0,05/01/2017,1702,MON,WINDSOR AOKS BL,100 Feet From,4.0,426.0,2,"1700 INDEPENDENCE BL S
VIRGINIA BEACH, VA
(36.89431, -76.142315)"
2017015871.0,05/01/2017,1855,MON,BONNEY RD,Yes,4.0,426.0,2,"4761 BAXTER RD
VIRGINIA BEACH, VA
(36.82837, -76.141813)"
2017015855.0,05/01/2017,1650,MON,LYNNHAVEN PW,300 Feet From,4.0,426.0,2,"2020 INDEPENDENCE BL S
VIRGINIA BEACH, VA
(36.792648, -76.109481)"
2017016635.0,05/07/2017,1152,SUN,INDIAN RIVER RD,00.50 Miles From,1.0,121.0,5,"3800 NORTHLANDING RD
VIRGINIA BEACH, VA
"
2017015986.0,05/02/2017,1632,TUE,QUARRY LA,Yes,4.0,421.0,3,"1536 KEMPSVILLE RD
VIRGINIA BEACH, VA
(36.791714, -76.179104)"
2017016571.0,05/06/2017,2208,SAT,BAKER RD,Yes,3.0,326.0,0,"NORTHAMPTON BL
VIRGINIA BEACH, VA
"
2017016462.0,05/06/2017,200,SAT,FALLBROOK BD,Yes,3.0,327.0,2,"944 DIAMOND SPRINGS RD
VIRGINIA BEACH, VA
(36.873537, -76.171613)"
2017016728.0,05/08/2017,700,MON,VILLAGE RD,Feet From,2.0,222.0,2,"1900 LASKIN DR
VIRGINIA BEACH, VA
(36.848928, -76.03224)"
2017016155.0,05/03/2017,1718,WED,BROCKMAN AV,150 Feet From,4.0,420.0,3,"400 MILITARY HY S
VIRGINIA BEACH, VA
(36.829309, -76.210407)"
2017016785.0,05/08/2017,1440,MON,UPTON DR,300 Feet From,1.0,122.0,2,"2126 PRINCESS ANNE RD
VIRGINIA BEACH, VA
(36.754815, -76.011076)"
2017014754.0,04/24/2017,1746,MON,199 PROFAIR WY,Yes,4.0,422.0,2,"5239 PROVIDENCE RD
VIRGINIA BEACH, VA
(36.813811, -76.168454)"
2017016178.0,05/03/2017,2049,WED,INDIAN RIVER RD,100 Feet From,4.0,421.0,2,"2530 LYNNHAVEN PW
VIRGINIA BEACH, VA
(36.785243, -76.158742)"
2017016380.0,05/05/2017,1532,FRI,ARROWHEAD DR,75 Feet From,4.0,423.0,3,"5700 PRINCESS ANNE RD
VIRGINIA BEACH, VA
(36.840042, -76.182599)"
2017016744.0,05/08/2017,1010,MON,CHASEWAY ST,Yes,4.0,428.0,2,"3100 HOLLAND RD
VIRGINIA BEACH, VA
(36.786683, -76.079204)"
2017015120.0,04/27/2017,1538,THU,PLAZA TRL S,50 Feet From,4.0,426.0,2,"4499 PRINCESS ANNE RD
VIRGINIA BEACH, VA
(36.804095, -76.133052)"
2017016627.0,05/07/2017,1044,SUN,2097 GENERAL BOOTH BL,Yes,1.0,124.0,2,"2598 LONDION BRIDGE RD
VIRGINIA BEACH, VA
(36.768577, -76.013114)"
2017016071.0,05/03/2017,850,WED,CENTRAL DR,200 Feet From,1.0,127.0,2,"539 LONDON BRIDGE RD
VIRGINIA BEACH, VA
(36.825611, -76.052535)"
2017016511.0,05/06/2017,1140,SAT,DAM NECK RD,400 Feet From,1.0,123.0,2,"1531 GENERAL BOOTH BL
VIRGINIA BEACH, VA
(36.787818, -75.998441)"
2017016230.0,05/04/2017,1126,THU,INDEPENDENCE BL,100 Feet From,1.0,128.0,3,"1698 LYNNHAVEN PW
VIRGINIA BEACH, VA
(36.794081, -76.10619)"
2017016495.0,05/06/2017,851,SAT,3300 DAM NECK RD,Yes,1.0,128.0,2,"1700 ELENI CT
VIRGINIA BEACH, VA
(36.782698, -76.086263)"
2017016039.0,05/02/2017,2303,TUE,SOUTH EAST MALL DR,Yes,1.0,127.0,2,"LYNNHAVEN PW
VIRGINIA BEACH, VA
"
2017015864.0,05/01/2017,1834,MON,SABRE ST,Yes,1.0,127.0,2,"529 LYNNHAVEN RD S
VIRGINIA BEACH, VA
(36.821703, -76.076698)"
2017039625.0,10/05/2017,1610,THU,KEMPSRIVER DR,Yes,4.0,422.0,1,"1211 KEMPSVILLE RD
VIRGINIA BEACH, VA
(36.80296, -76.173807)"
2017016656.0,05/07/2017,1512,SUN,REPUBLIC RD,Yes,2.0,222.0,3,"FIRST COLONIAL RD
VIRGINIA BEACH, VA
"
2017016144.0,05/03/2017,1620,WED,1600 LASKIN RD,50 Feet From,2.0,223.0,4,"749 FIRST COLONIAL RD
VIRGINIA BEACH, VA
(36.852306, -76.022613)"
2017016657.0,05/07/2017,1510,SUN,OCEANA BL N,Yes,2.0,224.0,2,"1499 VIRGINIA BEACH BL
VIRGINIA BEACH, VA
(36.84277, -76.013151)"
2017016164.0,05/03/2017,1915,WED,CENTERVILLE TP,Yes,4.0,421.0,2,"1900 KEMPSVILLE RD
VIRGINIA BEACH, VA
(36.779978, -76.19254)"
2017016000.0,05/02/2017,1750,TUE,PLEASANT VALLEY RD,Yes,4.0,425.0,2,"4800 FERRELL PW
VIRGINIA BEACH, VA
(36.796804, -76.143652)"
2017016610.0,05/07/2017,330,SUN,LAWSON HALL RD,Yes,3.0,326.0,3,"1035 BAKER RD
VIRGINIA BEACH, VA
(36.875804, -76.182022)"
2017016260.0,05/04/2017,1602,THU,GRANT AV,Yes,4.0,427.0,2,"3600 BANCROFT DR
VIRGINIA BEACH, VA
(36.816037, -76.098012)"
2017016400.0,05/05/2017,1732,FRI,LYNNHAVEN PW,250 Feet From,4.0,424.0,2,"4100 PRINCESS ANNE RD
VIRGINIA BEACH, VA
(36.791895, -76.116736)"
2017015383.0,04/29/2017,245,SAT,WINTERBERRY,95 Feet From,1.0,124.0,2,"3232 WINTERBERRY LA
VIRGINIA BEACH, VA
(36.772843, -76.080391)"
2016016228.0,04/26/2016,655,TUE,DAM NECK RD,00.25 Miles From,1.0,124.0,2,"HOLLAND RD
VIRGINIA BEACH, VA
"
2017016328.0,05/05/2017,337,FRI,SHELL RD,00.04 Miles From,3.0,331.0,2,"4900 NORTHAMPTON BL
VIRGINIA BEACH, VA
(36.892975, -76.164412)"
2017016757.0,05/08/2017,1108,MON,BONNEY RD,Yes,3.0,324.0,2,"INDEPENDENCE BL S
VIRGINIA BEACH, VA
"
2017016877.0,05/09/2017,728,TUE,LIONS WY,Yes,4.0,421.0,2,"1600 KEMPSVILLE RD
VIRGINIA BEACH, VA
(36.789465, -76.181451)"
2016016734.0,04/29/2016,1713,FRI,VIKING DR,Yes,1.0,127.0,2,"LYNNHAVEN PW
VIRGINIA BEACH, VA
"
2017016894.0,05/09/2017,1059,TUE,5100 STRATFORD CHASE DR,200 Feet From,4.0,422.0,2,"1009 KEMPSVILLE RD
VIRGINIA BEACH, VA
(36.811308, -76.166546)"
2016016440.0,04/27/2016,1617,WED,264 NO,Yes,3.0,324.0,2,"INDEPENDENCE BL S
VIRGINIA BEACH, VA
"
2017040059.0,10/08/2017,1655,SUN,GREAT NECK RD W,Yes,2.0,220.0,2,"2800 BROAD BAY RD
VIRGINIA BEACH, VA
(36.903413, -76.065235)"
2017040040.0,10/08/2017,1452,SUN,1801 OLD DONATION PW,Yes,2.0,223.0,3,"1099 FIRST COLONIAL RD
VIRGINIA BEACH, VA
(36.820377, -75.997852)"
2017047768.0,12/03/2017,1500,SUN,5035 INDIAN RIVER RD,Yes,4.0,421.0,2,"2500 LYNNHAVEN PW
VIRGINIA BEACH, VA
(36.785415, -76.156671)"
2017047803.0,12/03/2017,1835,SUN,KEMPSVILLE RD,500 Feet From,4.0,421.0,2,"5262 INDIAN RIVER RD
VIRGINIA BEACH, VA
(36.796861, -76.174015)"
2017037102.0,09/18/2017,1000,MON,SILVERLEAF DR,200 Feet From,4.0,427.0,2,"4360 HOLLAND RD
VIRGINIA BEACH, VA
(36.820112, -76.119729)"
2017050263.0,12/21/2017,1353,THU,NIMITZ DR,Yes,1.0,123.0,2,"1700 HARPERS RD
VIRGINIA BEACH, VA
(36.794356, -76.025182)"
2016016811.0,04/30/2016,630,SAT,MIDDLE PLANTATION RH,Yes,3.0,320.0,1,"LITTLE NECK RD
VIRGINIA BEACH, VA
"
2017050385.0,12/22/2017,1238,FRI,LILA LA,Yes,4.0,421.0,2,"INDIAN RIVER RD
VIRGINIA BEACH, VA
"
2017050369.0,12/22/2017,1054,FRI,STUDIO DR,Yes,4.0,427.0,1,"4498 HOLLAND RD
VIRGINIA BEACH, VA
(36.822252, -76.124572)"
2016015684.0,04/23/2016,45,SAT,OLD DONATION PW,Yes,2.0,223.0,2,"FIRST COLONIAL RD
VIRGINIA BEACH, VA
"
2017050223.0,12/21/2017,852,THU,PLEASURE HOUSE RD,Yes,3.0,329.0,2,"4843 NORTHAMPTON BL
VIRGINIA BEACH, VA
(36.895793, -76.15381)"
2017050292.0,12/21/2017,1818,THU,WESLEYAN DR,,3.0,326.0,2,"949 BAKER RD
VIRGINIA BEACH, VA
(36.872536, -76.181491)"
2016016515.0,04/28/2016,823,THU,SOUTH BL,Yes,4.0,427.0,2,"INDEPENDENCE BL S
VIRGINIA BEACH, VA
"
2017016727.0,05/08/2017,700,MON,HUCKLEBERRY TL,Yes,1.0,124.0,2,"2204 PRINCESS ANNE RD
VIRGINIA BEACH, VA
(36.760154, -76.019683)"
2017016891.0,05/09/2017,1000,TUE,UPTON DR,15 Feet From,1.0,122.0,2,"NIMMO PW
VIRGINIA BEACH, VA
"
2017016930.0,05/09/2017,1539,TUE,BIRDNECK RD N,150 Feet From,2.0,225.0,2,"1125 VIRGINIA BEACH BL
VIRGINIA BEACH, VA
(36.841763, -75.997062)"
2017015987.0,05/02/2017,1642,TUE,PLANTATION DR,Yes,2.0,221.0,2,"GREAT NECK RD N
VIRGINIA BEACH, VA
"
2017016950.0,05/09/2017,1701,TUE,BEASLEY ST,200 Feet From,3.0,324.0,2,"4452 VIRGINIA BEACH
VIRGINIA BEACH, VA
(36.843552, -76.129363)"
2016016683.0,04/29/2016,1140,FRI,FIVE FORKS RD,Yes,3.0,329.0,2,"INDEPENDENCE BL
VIRGINIA BEACH, VA
"
2017016954.0,05/09/2017,1747,TUE,ROMNEY LN,950 Feet From,3.0,328.0,2,"SULLIVAN
VIRGINIA BEACH, VA
"
2017016992.0,05/09/2017,2255,TUE,FAIR LADY RD,25 Feet From,1.0,127.0,1,"2399 POTTERS RD
VIRGINIA BEACH, VA
(36.836703, -76.051342)"
2017016931.0,05/09/2017,1538,TUE,LANDSTOWN CT,Yes,1.0,124.0,3,"3599 DAM NECK RD
VIRGINIA BEACH, VA
(36.776961, -76.088559)"
2016017166.0,05/02/2016,1300,MON,HOLLAND RD,Yes,4.0,426.0,2,"INDEPENDENCE BL S
VIRGINIA BEACH, VA
"
2017016952.0,05/09/2017,1730,TUE,UPTON DR,300 Feet From,1.0,123.0,2,"999 DAM NECK RD
VIRGINIA BEACH, VA
(36.785825, -75.993121)"
2017017081.0,05/10/2017,1421,WED,JEANNE ST,Yes,3.0,323.0,2,"KELLAM RD
VIRGINIA BEACH, VA
"
2017039704.0,10/06/2017,745,FRI,BURTON STATION RD,100 Feet From,3.0,326.0,4,"NORTHAMPTON BL
VIRGINIA BEACH, VA
"
2016017022.0,05/01/2016,1300,SUN,INDIAN LAKES BL,Yes,4.0,425.0,2,"FERRELL PW
VIRGINIA BEACH, VA
"
2017039751.0,10/06/2017,1426,FRI,264 NO,Yes,4.0,423.0,2,"WITCHDUCK RD S
VIRGINIA BEACH, VA
"
2016012592.0,04/02/2016,1102,SAT,ORIOLE DR,Yes,2.0,226.0,2,"LASKIN RD
VIRGINIA BEACH, VA
"
2017039634.0,10/05/2017,1709,THU,BEASLEY DR,Yes,3.0,323.0,2,"4442 VIRGINIA BEACH BL
VIRGINIA BEACH, VA
(36.843545, -76.128891)"
2017039931.0,10/07/2017,1914,SAT,NEWTOWN RD,Yes,3.0,325.0,2,"VIRGINIA BEACH BL
VIRGINIA BEACH, VA
"
2017040075.0,10/08/2017,1847,SUN,2230 GENERAL BOOTH BL,Yes,1.0,122.0,2,"1301 NIMMO PW
VIRGINIA BEACH, VA
(36.763388, -76.01622)"
2017040240.0,10/09/2017,2207,MON,LYNNHAVEN PW,Yes,1.0,128.0,2,"1300 ROSEMONT RD S
VIRGINIA BEACH, VA
(36.795372, -76.098533)"
2017040132.0,10/09/2017,919,MON,MACNEAN CI,Feet From,4.0,425.0,3,"5015 MONTROSE DR
VIRGINIA BEACH, VA
(36.7965, -76.15858)"
2017039884.0,10/07/2017,1345,SAT,FIRST COLONIAL RD,100 Feet From,2.0,224.0,2,"VIRGINIA BEACH BL
VIRGINIA BEACH, VA
"
2016017200.0,05/02/2016,1706,MON,PARKER LA,Yes,2.0,222.0,2,"VIRGINIA BEACH BL
VIRGINIA BEACH, VA
"
2017017066.0,05/10/2017,1410,WED,CENTER LA,Yes,4.0,422.0,2,"5300 INDIAN RIVER RD
VIRGINIA BEACH, VA
(36.797743, -76.175351)"
2017017009.0,05/10/2017,610,WED,WINDSOR OAKS BL,Yes,4.0,426.0,2,"1700 INDEPENDENCE BL S
VIRGINIA BEACH, VA
(36.89431, -76.142315)"
2017017056.0,05/10/2017,1314,WED,HEALD WY,Yes,4.0,421.0,2,"5500 LYNNHAVEN PW
VIRGINIA BEACH, VA
"
2017017030.0,05/10/2017,911,WED,SEA PINES RD,Yes,2.0,226.0,2,"3799 PACIFIC AV
VIRGINIA BEACH, VA
(36.865758, -75.981058)"
2017016940.0,05/09/2017,1611,TUE,BIRDNECK RD N,Yes,2.0,225.0,2,"1099 VIRGINIA BEACH BL
VIRGINIA BEACH, VA
(36.841706, -75.995995)"
2017017085.0,05/10/2017,1540,WED,DAM NECK RD,Yes,1.0,123.0,2,"1599 GENERAL BOOTH BL
VIRGINIA BEACH, VA
(36.78619, -75.999365)"
2017017197.0,05/11/2017,1315,THU,CHARITY NECK RD,500 Feet From,1.0,121.0,1,"1699 GUM BRIDGE RD
VIRGINIA BEACH, VA
(36.671687, -75.999624)"
2017017176.0,05/11/2017,815,THU,FATHER ASHBURY METHODIST CHURCH,Yes,2.0,221.0,2,"1800 GREAT NECK RD N
VIRGINIA BEACH, VA
(36.893917, -76.0582)"
2017017173.0,05/11/2017,758,THU,SABRE ST,500 Feet From,1.0,127.0,2,"668 PHOENIX DR
VIRGINIA BEACH, VA
(36.823804, -76.068564)"
2017005268.0,02/12/2017,45,SUN,OHARE DR,50 Feet From,4.0,426.0,1,"1926 DAHLIA DR
VIRGINIA BEACH, VA
(36.797143, -76.118738)"
2016016853.0,04/30/2016,1303,SAT,RAINTREE RD,Yes,1.0,129.0,2,"MAVERICK ST
VIRGINIA BEACH, VA
"
2017011030.0,03/28/2017,1520,TUE,BELLS RD,Yes,2.0,228.0,2,"500 OCEANA BL
VIRGINIA BEACH, VA
(36.846185, -76.013054)"
2017017233.0,05/11/2017,1845,THU,WOLF ST,10 Feet From,1.0,127.0,2,"299 LONDON BRIDGE RD
VIRGINIA BEACH, VA
(36.832283, -76.051829)"
2017017232.0,05/11/2017,1833,THU,200 HIGHWAY LA,Yes,2.0,224.0,2,"1700 VIRGINIA BEACH BL
VIRGINIA BEACH, VA
(36.842599, -76.02181)"
2017017083.0,05/10/2017,1525,WED,EAGLEWOOD DR,01.00 Miles From,1.0,123.0,2,"1599 HUMMINGBIRD LA
VIRGINIA BEACH, VA
(36.790189, -76.007764)"
2018017087.0,05/10/2017,1530,WED,DAM NECK RD,300 Feet From,1.0,125.0,3,"3447 PRINCESS ANNE RD
VIRGINIA BEACH, VA
(36.775553, -76.091203)"
2017040128.0,10/09/2017,905,MON,GOVERNORS WY,Yes,4.0,427.0,2,"3800 HOLLAND RD
VIRGINIA BEACH, VA
(36.815511, -76.105823)"
2017047642.0,12/02/2017,1803,SAT,4199 KIPLING ST,Yes,4.0,427.0,2,"4178 PLAZA TR S
VIRGINIA BEACH, VA
(36.820708, -76.118371)"
2017047641.0,12/02/2017,1746,SAT,1600 LYNNHAVEN PW,Yes,4.0,428.0,2,"1900 INDEPENDENCE BL S
VIRGINIA BEACH, VA
(36.801915, -76.111941)"
2017047574.0,12/02/2017,759,SAT,KELLAM RD,,3.0,323.0,2,"4798 VIRGINIA BEACH BL
VIRGINIA BEACH, VA
(36.843737, -76.141948)"
2017047628.0,12/02/2017,1612,SAT,DONNA DR,400 Feet From,2.0,223.0,2,"598 FIRST COLONIAL RD
VIRGINIA BEACH, VA
(36.848473, -76.021549)"
